Product_ID,SKU,Product_Name,Product_Brand,Product_Category_Name,Product_Category_ID
P00293242,ELEC-SON-142,Sony Electronics 160,Sony,Electronics,7
P00064042,ELEC-SAM-322,Samsung Electronics 485,Samsung,Electronics,5
P00015542,ELEC-SAM-446,Samsung Electronics 133,Samsung,Electronics,5
P00105142,ENT-SON-340,Sony Entertainment 516,Sony,Entertainment,8
P00183442,ELEC-HP-693,HP Electronics 274,HP,Electronics,2
P00199442,ELEC-HP-672,HP Electronics 386,HP,Electronics,2
P00054542,COMP-ASU-922,Asus Computers 239,Asus,Computers,14
P00034742,ELEC-HP-339,HP Electronics 600,HP,Electronics,2
P00163142,APP-PHI-697,Philips Appliances 332,Philips,Appliances,9
P00027142,HLT-PHI-555,Philips Health 274,Philips,Health,10
P00053942,COMP-LEN-183,Lenovo Computers 609,Lenovo,Computers,15
P00173342,ELEC-APP-229,Apple Electronics 604,Apple,Electronics,3
P00233342,COMP-HP-875,HP Computers 763,HP,Computers,1
P00010842,MOB-APP-684,Apple Mobile 141,Apple,Mobile,4
P00120242,ELEC-LG-964,LG Electronics 267,LG,Electronics,12
P00223942,MOB-APP-739,Apple Mobile 891,Apple,Mobile,4
P00362342,COMP-DEL-597,Dell Computers 835,Dell,Computers,13
P00027542,HLT-PHI-709,Philips Health 513,Philips,Health,10
P00234842,MOB-APP-888,Apple Mobile 166,Apple,Mobile,4
P00029242,COMP-ASU-245,Asus Computers 754,Asus,Computers,14
P0097842,COMP-DEL-546,Dell Computers 487,Dell,Computers,13
P00160942,COMP-DEL-513,Dell Computers 545,Dell,Computers,13
P00136542,COMP-ASU-368,Asus Computers 933,Asus,Computers,14
P00127942,ENT-SON-714,Sony Entertainment 207,Sony,Entertainment,8
P00248542,ELEC-SAM-752,Samsung Electronics 339,Samsung,Electronics,5
P00145842,APP-PHI-793,Philips Appliances 504,Philips,Appliances,9
P00214342,APP-LG-333,LG Appliances 927,LG,Appliances,11
P00161542,ELEC-SAM-122,Samsung Electronics 351,Samsung,Electronics,5
P00001942,COMP-ASU-229,Asus Computers 657,Asus,Computers,14
P00328042,ELEC-HP-984,HP Electronics 321,HP,Electronics,2
P00370242,ELEC-LG-859,LG Electronics 318,LG,Electronics,12
P00340642,COMP-DEL-218,Dell Computers 714,Dell,Computers,13
P00358242,COMP-LEN-571,Lenovo Computers 308,Lenovo,Computers,15
P0096542,ELEC-TOS-207,Toshiba Electronics 748,Toshiba,Electronics,16
P0096942,ELEC-TOS-560,Toshiba Electronics 924,Toshiba,Electronics,16
P00074142,COMP-LEN-299,Lenovo Computers 530,Lenovo,Computers,15
P00270042,APP-PHI-828,Philips Appliances 571,Philips,Appliances,9
P00223842,ELEC-APP-174,Apple Electronics 475,Apple,Electronics,3
P00014842,MOB-APP-455,Apple Mobile 362,Apple,Mobile,4
P00274342,ELEC-SAM-110,Samsung Electronics 898,Samsung,Electronics,5
P00208742,COMP-DEL-707,Dell Computers 193,Dell,Computers,13
P00304442,COMP-DEL-515,Dell Computers 356,Dell,Computers,13
P00014042,ELEC-TOS-187,Toshiba Electronics 768,Toshiba,Electronics,16
P00133442,COMP-LEN-914,Lenovo Computers 801,Lenovo,Computers,15
P00159842,ELEC-SON-558,Sony Electronics 731,Sony,Electronics,7
P00019942,COMP-ASU-523,Asus Computers 912,Asus,Computers,14
P00117042,ELEC-TOS-637,Toshiba Electronics 164,Toshiba,Electronics,16
P00141942,COMP-DEL-924,Dell Computers 847,Dell,Computers,13
P00117942,ELEC-SON-476,Sony Electronics 886,Sony,Electronics,7
P00001742,ENT-SON-821,Sony Entertainment 519,Sony,Entertainment,8
P00315442,ELEC-SAM-372,Samsung Electronics 895,Samsung,Electronics,5
P00297642,ELEC-TOS-227,Toshiba Electronics 567,Toshiba,Electronics,16
P00088542,APP-SAM-319,Samsung Appliances 299,Samsung,Appliances,6
P00089042,COMP-ASU-848,Asus Computers 972,Asus,Computers,14
P00175742,ELEC-APP-141,Apple Electronics 963,Apple,Electronics,3
P00035542,ENT-SON-444,Sony Entertainment 121,Sony,Entertainment,8
P00057942,ELEC-APP-285,Apple Electronics 527,Apple,Electronics,3
P00059442,HLT-PHI-686,Philips Health 468,Philips,Health,10
P00278042,ELEC-TOS-616,Toshiba Electronics 266,Toshiba,Electronics,16
P00154042,ELEC-SAM-529,Samsung Electronics 750,Samsung,Electronics,5
P00337942,COMP-ASU-808,Asus Computers 598,Asus,Computers,14
P00229342,COMP-HP-728,HP Computers 661,HP,Computers,1
P00274242,COMP-ASU-860,Asus Computers 538,Asus,Computers,14
P00084642,COMP-LEN-765,Lenovo Computers 418,Lenovo,Computers,15
P00071242,ELEC-TOS-747,Toshiba Electronics 142,Toshiba,Electronics,16
P00050442,ELEC-LG-831,LG Electronics 728,LG,Electronics,12
P0097342,ELEC-APP-846,Apple Electronics 504,Apple,Electronics,3
P00269542,ELEC-SAM-622,Samsung Electronics 374,Samsung,Electronics,5
P00045542,COMP-ASU-674,Asus Computers 744,Asus,Computers,14
P00139742,COMP-DEL-326,Dell Computers 281,Dell,Computers,13
P00332242,ELEC-HP-855,HP Electronics 582,HP,Electronics,2
P00205442,COMP-ASU-756,Asus Computers 868,Asus,Computers,14
P00085542,APP-SAM-977,Samsung Appliances 800,Samsung,Appliances,6
P00183142,APP-PHI-947,Philips Appliances 468,Philips,Appliances,9
P00298242,COMP-HP-477,HP Computers 979,HP,Computers,1
P00300942,ELEC-SAM-217,Samsung Electronics 500,Samsung,Electronics,5
P00013942,APP-PHI-135,Philips Appliances 398,Philips,Appliances,9
P00087042,ELEC-SAM-753,Samsung Electronics 364,Samsung,Electronics,5
P00087342,COMP-DEL-397,Dell Computers 998,Dell,Computers,13
P00195642,COMP-ASU-286,Asus Computers 559,Asus,Computers,14
P00035842,ELEC-HP-319,HP Electronics 689,HP,Electronics,2
P00147342,ELEC-SAM-850,Samsung Electronics 819,Samsung,Electronics,5
P00176842,COMP-DEL-936,Dell Computers 582,Dell,Computers,13
P00275842,MOB-APP-806,Apple Mobile 294,Apple,Mobile,4
P00351342,ELEC-APP-858,Apple Electronics 298,Apple,Electronics,3
P00184142,COMP-LEN-291,Lenovo Computers 712,Lenovo,Computers,15
P00317342,COMP-LEN-438,Lenovo Computers 247,Lenovo,Computers,15
P00217242,COMP-DEL-925,Dell Computers 237,Dell,Computers,13
P00335442,COMP-HP-226,HP Computers 194,HP,Computers,1
P0098342,COMP-HP-772,HP Computers 452,HP,Computers,1
P00079742,COMP-ASU-652,Asus Computers 461,Asus,Computers,14
P00143642,COMP-ASU-681,Asus Computers 884,Asus,Computers,14
P00232342,COMP-DEL-195,Dell Computers 114,Dell,Computers,13
P00179042,ELEC-HP-234,HP Electronics 138,HP,Electronics,2
P00180942,COMP-ASU-182,Asus Computers 267,Asus,Computers,14
P00265742,COMP-ASU-357,Asus Computers 615,Asus,Computers,14
P00194542,MOB-APP-512,Apple Mobile 879,Apple,Mobile,4
P00127642,APP-SAM-390,Samsung Appliances 970,Samsung,Appliances,6
P00355142,ELEC-TOS-321,Toshiba Electronics 416,Toshiba,Electronics,16
P00144642,COMP-DEL-437,Dell Computers 767,Dell,Computers,13
P00201342,ELEC-LG-113,LG Electronics 342,LG,Electronics,12
P00251942,MOB-APP-770,Apple Mobile 443,Apple,Mobile,4
P00009342,COMP-ASU-294,Asus Computers 425,Asus,Computers,14
P00191442,APP-SAM-207,Samsung Appliances 630,Samsung,Appliances,6
P00330642,ELEC-TOS-114,Toshiba Electronics 861,Toshiba,Electronics,16
P00238542,COMP-ASU-441,Asus Computers 138,Asus,Computers,14
P0094942,COMP-DEL-261,Dell Computers 541,Dell,Computers,13
P00068042,ELEC-TOS-514,Toshiba Electronics 643,Toshiba,Electronics,16
P00005042,APP-PHI-688,Philips Appliances 223,Philips,Appliances,9
P00102042,COMP-ASU-281,Asus Computers 838,Asus,Computers,14
P00059742,HLT-PHI-922,Philips Health 938,Philips,Health,10
P00248142,ELEC-TOS-557,Toshiba Electronics 586,Toshiba,Electronics,16
P00279342,COMP-DEL-781,Dell Computers 937,Dell,Computers,13
P00267542,HLT-PHI-259,Philips Health 932,Philips,Health,10
P00163342,APP-LG-709,LG Appliances 994,LG,Appliances,11
P00116842,ELEC-APP-448,Apple Electronics 519,Apple,Electronics,3
P00348742,COMP-HP-379,HP Computers 147,HP,Computers,1
P00061142,COMP-ASU-222,Asus Computers 559,Asus,Computers,14
P00015942,ELEC-LG-559,LG Electronics 671,LG,Electronics,12
P00346542,HLT-PHI-648,Philips Health 378,Philips,Health,10
P00188742,APP-LG-895,LG Appliances 161,LG,Appliances,11
P00346942,COMP-HP-793,HP Computers 195,HP,Computers,1
P00007042,ELEC-APP-323,Apple Electronics 173,Apple,Electronics,3
P00240242,ELEC-LG-239,LG Electronics 842,LG,Electronics,12
P00291042,COMP-HP-846,HP Computers 903,HP,Computers,1
P00244642,APP-SAM-328,Samsung Appliances 804,Samsung,Appliances,6
P00090542,ELEC-TOS-223,Toshiba Electronics 569,Toshiba,Electronics,16
P00274142,COMP-ASU-459,Asus Computers 584,Asus,Computers,14
P00270542,MOB-APP-961,Apple Mobile 800,Apple,Mobile,4
P00057442,MOB-APP-764,Apple Mobile 209,Apple,Mobile,4
P00078142,APP-PHI-601,Philips Appliances 326,Philips,Appliances,9
P00245642,COMP-DEL-470,Dell Computers 723,Dell,Computers,13
P00037542,COMP-HP-321,HP Computers 141,HP,Computers,1
P00049842,APP-SAM-424,Samsung Appliances 135,Samsung,Appliances,6
P00022942,COMP-LEN-217,Lenovo Computers 862,Lenovo,Computers,15
P00350442,COMP-LEN-765,Lenovo Computers 170,Lenovo,Computers,15
P00119542,HLT-PHI-984,Philips Health 329,Philips,Health,10
P00025442,APP-SAM-145,Samsung Appliances 809,Samsung,Appliances,6
P00080342,COMP-HP-877,HP Computers 479,HP,Computers,1
P00338542,ELEC-SAM-355,Samsung Electronics 693,Samsung,Electronics,5
P00246142,APP-SAM-852,Samsung Appliances 269,Samsung,Appliances,6
P00317642,HLT-PHI-701,Philips Health 925,Philips,Health,10
P00170642,COMP-DEL-356,Dell Computers 776,Dell,Computers,13
P00115442,APP-PHI-149,Philips Appliances 531,Philips,Appliances,9
P00212742,ELEC-HP-952,HP Electronics 165,HP,Electronics,2
P00150742,ELEC-TOS-923,Toshiba Electronics 781,Toshiba,Electronics,16
P00109342,APP-SAM-571,Samsung Appliances 955,Samsung,Appliances,6
P00162642,ENT-SON-115,Sony Entertainment 619,Sony,Entertainment,8
P00017042,ELEC-HP-239,HP Electronics 615,HP,Electronics,2
P00100842,APP-LG-738,LG Appliances 537,LG,Appliances,11
P00329442,ELEC-SAM-669,Samsung Electronics 312,Samsung,Electronics,5
P00303842,ELEC-TOS-150,Toshiba Electronics 461,Toshiba,Electronics,16
P00250242,ELEC-HP-205,HP Electronics 780,HP,Electronics,2
P00012542,APP-SAM-369,Samsung Appliances 796,Samsung,Appliances,6
P00152442,APP-SAM-515,Samsung Appliances 403,Samsung,Appliances,6
P00248342,ELEC-APP-885,Apple Electronics 608,Apple,Electronics,3
P00218642,COMP-ASU-912,Asus Computers 123,Asus,Computers,14
P00241542,COMP-DEL-186,Dell Computers 310,Dell,Computers,13
P00346442,COMP-HP-876,HP Computers 144,HP,Computers,1
P00295942,ENT-SON-636,Sony Entertainment 850,Sony,Entertainment,8
P00270142,APP-LG-652,LG Appliances 583,LG,Appliances,11
P0099042,COMP-LEN-986,Lenovo Computers 464,Lenovo,Computers,15
P00367142,COMP-ASU-166,Asus Computers 747,Asus,Computers,14
P00118842,MOB-APP-449,Apple Mobile 416,Apple,Mobile,4
P00034842,COMP-ASU-933,Asus Computers 400,Asus,Computers,14
P00001142,HLT-PHI-672,Philips Health 518,Philips,Health,10
P00008842,COMP-DEL-441,Dell Computers 329,Dell,Computers,13
P00222142,ELEC-LG-859,LG Electronics 233,LG,Electronics,12
P00189842,APP-PHI-224,Philips Appliances 858,Philips,Appliances,9
P00198742,MOB-APP-993,Apple Mobile 230,Apple,Mobile,4
P00004242,COMP-DEL-558,Dell Computers 423,Dell,Computers,13
P00173942,ELEC-LG-760,LG Electronics 901,LG,Electronics,12
P00124642,COMP-LEN-523,Lenovo Computers 719,Lenovo,Computers,15
P00081142,ENT-SON-960,Sony Entertainment 393,Sony,Entertainment,8
P00329542,COMP-LEN-630,Lenovo Computers 608,Lenovo,Computers,15
P00020142,APP-LG-996,LG Appliances 803,LG,Appliances,11
P00121342,COMP-ASU-326,Asus Computers 974,Asus,Computers,14
P00159542,ELEC-LG-951,LG Electronics 613,LG,Electronics,12
P00115142,APP-LG-281,LG Appliances 108,LG,Appliances,11
P00227542,ELEC-SAM-496,Samsung Electronics 315,Samsung,Electronics,5
P00241642,ELEC-LG-794,LG Electronics 111,LG,Electronics,12
P00226742,COMP-LEN-981,Lenovo Computers 730,Lenovo,Computers,15
P00062842,ELEC-SON-979,Sony Electronics 716,Sony,Electronics,7
P00028842,COMP-LEN-574,Lenovo Computers 707,Lenovo,Computers,15
P00284642,COMP-HP-754,HP Computers 100,HP,Computers,1
P00250342,MOB-APP-401,Apple Mobile 807,Apple,Mobile,4
P00214142,ENT-SON-339,Sony Entertainment 835,Sony,Entertainment,8
P00188542,APP-PHI-261,Philips Appliances 175,Philips,Appliances,9
P00088242,APP-SAM-259,Samsung Appliances 274,Samsung,Appliances,6
P00121042,COMP-DEL-947,Dell Computers 198,Dell,Computers,13
P00116742,APP-LG-822,LG Appliances 738,LG,Appliances,11
P00289642,APP-PHI-415,Philips Appliances 285,Philips,Appliances,9
P00227742,ELEC-APP-950,Apple Electronics 360,Apple,Electronics,3
P00127542,MOB-APP-320,Apple Mobile 473,Apple,Mobile,4
P00323942,MOB-APP-710,Apple Mobile 264,Apple,Mobile,4
P00101142,APP-SAM-520,Samsung Appliances 770,Samsung,Appliances,6
P00129642,ELEC-SAM-647,Samsung Electronics 799,Samsung,Electronics,5
P00178642,HLT-PHI-309,Philips Health 974,Philips,Health,10
P00288442,COMP-DEL-651,Dell Computers 214,Dell,Computers,13
P00274042,APP-LG-964,LG Appliances 895,LG,Appliances,11
P00091842,MOB-APP-335,Apple Mobile 530,Apple,Mobile,4
P00016042,ELEC-SAM-369,Samsung Electronics 193,Samsung,Electronics,5
P00214242,ELEC-TOS-555,Toshiba Electronics 620,Toshiba,Electronics,16
P00008542,ELEC-LG-297,LG Electronics 903,LG,Electronics,12
P00352142,ENT-SON-911,Sony Entertainment 147,Sony,Entertainment,8
P00150942,ELEC-TOS-455,Toshiba Electronics 656,Toshiba,Electronics,16
P00317442,ELEC-SAM-917,Samsung Electronics 937,Samsung,Electronics,5
P00063342,COMP-LEN-359,Lenovo Computers 542,Lenovo,Computers,15
P00114542,ELEC-HP-321,HP Electronics 698,HP,Electronics,2
P00156742,ELEC-TOS-758,Toshiba Electronics 417,Toshiba,Electronics,16
P00119242,MOB-APP-271,Apple Mobile 324,Apple,Mobile,4
P00193042,COMP-HP-299,HP Computers 927,HP,Computers,1
P00036542,COMP-HP-787,HP Computers 859,HP,Computers,1
P00181842,ELEC-TOS-152,Toshiba Electronics 933,Toshiba,Electronics,16
P00304742,HLT-PHI-329,Philips Health 977,Philips,Health,10
P00163842,COMP-DEL-552,Dell Computers 647,Dell,Computers,13
P00028242,COMP-ASU-121,Asus Computers 900,Asus,Computers,14
P00028542,APP-SAM-645,Samsung Appliances 617,Samsung,Appliances,6
P00184442,COMP-DEL-612,Dell Computers 932,Dell,Computers,13
P00137542,COMP-DEL-716,Dell Computers 168,Dell,Computers,13
P00150342,MOB-APP-799,Apple Mobile 844,Apple,Mobile,4
P00369742,APP-SAM-227,Samsung Appliances 126,Samsung,Appliances,6
P00277942,ELEC-TOS-345,Toshiba Electronics 486,Toshiba,Electronics,16
P00207042,COMP-HP-483,HP Computers 401,HP,Computers,1
P00294542,MOB-APP-152,Apple Mobile 705,Apple,Mobile,4
P00033642,ELEC-LG-246,LG Electronics 635,LG,Electronics,12
P00086042,ELEC-TOS-855,Toshiba Electronics 183,Toshiba,Electronics,16
P00057742,COMP-LEN-726,Lenovo Computers 428,Lenovo,Computers,15
P00101942,COMP-DEL-955,Dell Computers 149,Dell,Computers,13
P00113342,ELEC-LG-478,LG Electronics 118,LG,Electronics,12
P00052642,ENT-SON-870,Sony Entertainment 682,Sony,Entertainment,8
P00021642,ELEC-LG-566,LG Electronics 914,LG,Electronics,12
P00007342,ELEC-HP-457,HP Electronics 267,HP,Electronics,2
P00154742,COMP-DEL-792,Dell Computers 560,Dell,Computers,13
P00016342,HLT-PHI-572,Philips Health 376,Philips,Health,10
P00141842,COMP-ASU-176,Asus Computers 742,Asus,Computers,14
P00197442,ENT-SON-207,Sony Entertainment 285,Sony,Entertainment,8
P00048642,COMP-HP-121,HP Computers 827,HP,Computers,1
P00358742,APP-SAM-326,Samsung Appliances 688,Samsung,Appliances,6
P00370342,COMP-DEL-434,Dell Computers 584,Dell,Computers,13
P00031442,ELEC-SAM-575,Samsung Electronics 115,Samsung,Electronics,5
P00128242,HLT-PHI-154,Philips Health 629,Philips,Health,10
P00211142,COMP-DEL-340,Dell Computers 729,Dell,Computers,13
P00152742,APP-SAM-673,Samsung Appliances 192,Samsung,Appliances,6
P00211042,COMP-ASU-488,Asus Computers 919,Asus,Computers,14
P00148342,COMP-DEL-999,Dell Computers 312,Dell,Computers,13
P00134342,COMP-LEN-715,Lenovo Computers 189,Lenovo,Computers,15
P00159942,APP-LG-936,LG Appliances 216,LG,Appliances,11
P00031642,ELEC-TOS-977,Toshiba Electronics 302,Toshiba,Electronics,16
P00307342,COMP-DEL-137,Dell Computers 311,Dell,Computers,13
P00022542,ELEC-TOS-711,Toshiba Electronics 453,Toshiba,Electronics,16
P00323842,ELEC-LG-239,LG Electronics 192,LG,Electronics,12
P00252442,COMP-HP-725,HP Computers 716,HP,Computers,1
P00304842,ELEC-LG-652,LG Electronics 746,LG,Electronics,12
P00240142,HLT-PHI-173,Philips Health 802,Philips,Health,10
P00140042,MOB-APP-410,Apple Mobile 402,Apple,Mobile,4
P00289042,ELEC-TOS-623,Toshiba Electronics 828,Toshiba,Electronics,16
P00141442,APP-PHI-178,Philips Appliances 458,Philips,Appliances,9
P00345742,COMP-ASU-754,Asus Computers 629,Asus,Computers,14
P00065342,APP-PHI-748,Philips Appliances 475,Philips,Appliances,9
P00298142,COMP-ASU-581,Asus Computers 782,Asus,Computers,14
P00111542,COMP-LEN-231,Lenovo Computers 146,Lenovo,Computers,15
P00347242,COMP-DEL-708,Dell Computers 373,Dell,Computers,13
P00277642,APP-LG-702,LG Appliances 215,LG,Appliances,11
P00024042,ELEC-TOS-332,Toshiba Electronics 453,Toshiba,Electronics,16
P00064942,APP-SAM-157,Samsung Appliances 143,Samsung,Appliances,6
P00112442,COMP-DEL-592,Dell Computers 781,Dell,Computers,13
P00312942,COMP-LEN-671,Lenovo Computers 615,Lenovo,Computers,15
P00125742,COMP-LEN-266,Lenovo Computers 766,Lenovo,Computers,15
P00285742,ELEC-TOS-646,Toshiba Electronics 305,Toshiba,Electronics,16
P00004842,ELEC-TOS-162,Toshiba Electronics 612,Toshiba,Electronics,16
P00010242,COMP-ASU-714,Asus Computers 995,Asus,Computers,14
P00014742,COMP-DEL-584,Dell Computers 114,Dell,Computers,13
P00079442,MOB-APP-701,Apple Mobile 948,Apple,Mobile,4
P00208942,ELEC-SAM-431,Samsung Electronics 261,Samsung,Electronics,5
P00322342,ELEC-TOS-906,Toshiba Electronics 480,Toshiba,Electronics,16
P00309142,APP-LG-480,LG Appliances 791,LG,Appliances,11
P00305142,COMP-ASU-862,Asus Computers 827,Asus,Computers,14
P00128042,COMP-LEN-603,Lenovo Computers 553,Lenovo,Computers,15
P00229742,APP-PHI-358,Philips Appliances 402,Philips,Appliances,9
P00194642,ELEC-LG-298,LG Electronics 353,LG,Electronics,12
P00149542,APP-PHI-306,Philips Appliances 840,Philips,Appliances,9
P00138242,COMP-DEL-381,Dell Computers 577,Dell,Computers,13
P00035242,COMP-LEN-628,Lenovo Computers 991,Lenovo,Computers,15
P00135842,MOB-APP-356,Apple Mobile 192,Apple,Mobile,4
P00035742,ELEC-SON-422,Sony Electronics 974,Sony,Electronics,7
P00019142,MOB-APP-348,Apple Mobile 608,Apple,Mobile,4
P00188442,ELEC-SON-247,Sony Electronics 245,Sony,Electronics,7
P00346342,ELEC-TOS-452,Toshiba Electronics 427,Toshiba,Electronics,16
P00111042,ELEC-TOS-110,Toshiba Electronics 839,Toshiba,Electronics,16
P00238442,ELEC-SAM-253,Samsung Electronics 229,Samsung,Electronics,5
P00270242,COMP-DEL-122,Dell Computers 499,Dell,Computers,13
P00197342,ELEC-LG-651,LG Electronics 119,LG,Electronics,12
P00318142,APP-SAM-269,Samsung Appliances 131,Samsung,Appliances,6
P00049642,COMP-HP-989,HP Computers 987,HP,Computers,1
P00303642,COMP-LEN-289,Lenovo Computers 366,Lenovo,Computers,15
P00071442,COMP-LEN-924,Lenovo Computers 502,Lenovo,Computers,15
P00226442,COMP-LEN-322,Lenovo Computers 110,Lenovo,Computers,15
P0098542,APP-SAM-160,Samsung Appliances 244,Samsung,Appliances,6
P00231142,APP-LG-441,LG Appliances 284,LG,Appliances,11
P00031542,APP-PHI-971,Philips Appliances 629,Philips,Appliances,9
P00053842,COMP-LEN-913,Lenovo Computers 277,Lenovo,Computers,15
P00176042,COMP-ASU-426,Asus Computers 766,Asus,Computers,14
P00116142,COMP-HP-666,HP Computers 213,HP,Computers,1
P00089442,COMP-HP-138,HP Computers 860,HP,Computers,1
P00128942,COMP-LEN-447,Lenovo Computers 642,Lenovo,Computers,15
P00139942,COMP-DEL-303,Dell Computers 313,Dell,Computers,13
P00194442,ELEC-APP-651,Apple Electronics 999,Apple,Electronics,3
P00178442,HLT-PHI-382,Philips Health 669,Philips,Health,10
P00119742,COMP-LEN-618,Lenovo Computers 846,Lenovo,Computers,15
P00279642,ELEC-SON-676,Sony Electronics 491,Sony,Electronics,7
P00048142,ELEC-SON-941,Sony Electronics 160,Sony,Electronics,7
P00042942,ENT-SON-507,Sony Entertainment 649,Sony,Entertainment,8
P00241242,ELEC-APP-160,Apple Electronics 461,Apple,Electronics,3
P00250542,COMP-LEN-302,Lenovo Computers 876,Lenovo,Computers,15
P00100442,COMP-LEN-667,Lenovo Computers 953,Lenovo,Computers,15
P00279142,COMP-ASU-385,Asus Computers 981,Asus,Computers,14
P00256542,COMP-DEL-253,Dell Computers 173,Dell,Computers,13
P00272042,APP-PHI-117,Philips Appliances 964,Philips,Appliances,9
P00057642,COMP-HP-524,HP Computers 718,HP,Computers,1
P00348542,ELEC-APP-210,Apple Electronics 343,Apple,Electronics,3
P00310242,COMP-DEL-660,Dell Computers 765,Dell,Computers,13
P00350542,ELEC-SON-979,Sony Electronics 247,Sony,Electronics,7
P00318942,COMP-LEN-643,Lenovo Computers 190,Lenovo,Computers,15
P00150142,APP-LG-970,LG Appliances 201,LG,Appliances,11
P00062742,ENT-SON-775,Sony Entertainment 482,Sony,Entertainment,8
P00367042,COMP-DEL-679,Dell Computers 887,Dell,Computers,13
P00070042,MOB-APP-828,Apple Mobile 919,Apple,Mobile,4
P00211942,COMP-DEL-948,Dell Computers 215,Dell,Computers,13
P00252842,COMP-LEN-322,Lenovo Computers 673,Lenovo,Computers,15
P00341342,COMP-LEN-343,Lenovo Computers 512,Lenovo,Computers,15
P00117342,COMP-LEN-642,Lenovo Computers 186,Lenovo,Computers,15
P00044342,MOB-APP-494,Apple Mobile 838,Apple,Mobile,4
P00090942,COMP-ASU-191,Asus Computers 778,Asus,Computers,14
